"The New York Times"	"English"	"Spain"	"Argentina"	"1"
"The New York Times"	"English"	"Spain"	"Thailand"	"1"
"The New York Times"	"English"	"Spain"	"Israel"	"1"
"The New York Times"	"English"	"Spain"	"Ukraine"	"2"
"The New York Times"	"English"	"Spain"	"Chile"	"1"
"The New York Times"	"English"	"Spain"	"Rwanda"	"2"
"The New York Times"	"English"	"Spain"	"Greece"	"1"
"The New York Times"	"English"	"Spain"	"United Kingdom"	"6"
"The New York Times"	"English"	"Spain"	"France"	"3"
"The New York Times"	"English"	"Spain"	"Vatican"	"2"
"The New York Times"	"English"	"Spain"	"Morocco"	"3"
"The New York Times"	"English"	"Spain"	"Western Sahara"	"1"
"The New York Times"	"English"	"Spain"	"Japan"	"2"
"The New York Times"	"English"	"Spain"	"Turkey"	"1"
